2022-10-12 07:29:46.42, 26, 3->1, 7.05, car
2022-10-12 07:33:49.87, 26, 0->2, 6.61, car
2022-10-12 07:33:50.41, 26, 7->6, 27.86, truck_s
2022-10-12 07:33:50.74, 26, 0->2, 7.76, car
2022-10-12 07:33:51.27, 26, 2->0, 6.51, car
2022-10-12 07:33:51.67, 26, 0->2, 7.73, car
2022-10-12 07:33:52.74, 26, 0->2, 7.94, car
2022-10-12 07:33:53.54, 26, 2->0, 4.96, truck_m
2022-10-12 07:33:55.07, 26, 0->2, 8.94, car
2022-10-12 07:33:55.47, 26, 0->2, 7.18, car
2022-10-12 07:33:55.74, 26, 2->0, 6.16, car
2022-10-12 07:33:56.81, 26, 0->2, 7.48, car
2022-10-12 07:33:56.87, 26, 7->6, 12.75, car
2022-10-12 07:33:57.67, 26, 0->2, 8.71, car
2022-10-12 07:33:58.01, 26, 2->0, 6.11, car
2022-10-12 07:33:58.47, 26, 0->2, 8.71, truck_s
2022-10-12 07:33:59.07, 26, 0->2, 8.62, truck_s
2022-10-12 07:33:59.67, 26, 2->0, 5.55, car
2022-10-12 07:34:00.07, 26, 2->0, 6.64, car
2022-10-12 07:34:00.47, 26, 0->2, 7.5, car
2022-10-12 07:34:01.87, 26, 2->0, 6.28, truck_s
2022-10-12 07:34:02.07, 26, 0->2, 7.95, car
2022-10-12 07:34:03.41, 26, 2->0, 6.66, car
2022-10-12 07:34:05.14, 26, 2->0, 7.72, car
2022-10-12 07:34:05.34, 26, 0->2, 8.74, truck_s
2022-10-12 07:34:06.41, 26, 2->0, 8.27, car
2022-10-12 07:34:06.67, 26, 0->2, 9.09, car
2022-10-12 07:34:08.74, 26, 2->0, 7.8, car
2022-10-12 07:34:10.81, 26, 0->2, 9.29, car
2022-10-12 07:34:11.41, 26, 2->0, 7.46, car
2022-10-12 07:34:11.41, 26, 0->2, 6.17, bus_m
2022-10-12 07:34:13.27, 26, 0->2, 6.73, car
2022-10-12 07:34:13.87, 26, 0->2, 9.51, car
2022-10-12 07:34:14.07, 26, 2->0, 6.15, car
2022-10-12 07:34:15.67, 26, 0->2, 7.18, car
2022-10-12 07:34:15.94, 26, 2->0, 6.38, car
2022-10-12 07:34:16.54, 26, 0->2, 9.41, car
2022-10-12 07:34:16.81, 26, 0->2, 7.19, car
2022-10-12 07:34:17.34, 26, 2->0, 5.93, car
2022-10-12 07:34:20.07, 26, 0->2, 8.59, car
2022-10-12 07:34:20.34, 26, 2->0, 4.96, car
2022-10-12 07:34:20.54, 26, 0->2, 6.63, bus_m
2022-10-12 07:34:21.27, 26, 2->0, 5.75, car
2022-10-12 07:34:22.01, 26, 0->2, 9.77, car
2022-10-12 07:34:22.21, 26, 2->0, 5.91, car
2022-10-12 07:34:22.54, 26, 0->2, 9.94, car
2022-10-12 07:34:23.01, 26, 2->0, 5.53, car
2022-10-12 07:34:24.54, 26, 0->2, 9.2, car
2022-10-12 07:34:24.67, 26, 2->0, 5.79, truck_s
2022-10-12 07:34:25.61, 26, 0->2, 9.24, car
2022-10-12 07:34:26.01, 26, 0->2, 8.97, car
2022-10-12 07:34:27.07, 26, 2->0, 6.26, car
2022-10-12 07:34:28.01, 26, 0->2, 10.11, car
2022-10-12 07:34:28.94, 26, 2->0, 5.83, car
2022-10-12 07:34:29.47, 26, 0->2, 9.55, car
2022-10-12 07:34:29.74, 26, 2->0, 6.45, car
2022-10-12 07:34:29.81, 26, 0->2, 11.44, truck_s
2022-10-12 07:34:30.34, 26, 2->0, 6.8, car
2022-10-12 07:34:31.07, 26, 0->2, 10.43, car
2022-10-12 07:34:32.14, 26, 2->0, 6.87, car
2022-10-12 07:34:33.01, 26, 0->2, 12.36, car
2022-10-12 07:34:33.07, 26, 3->0, 8.16, truck_s
2022-10-12 07:34:34.41, 26, 2->0, 7.53, car
2022-10-12 07:34:34.74, 26, 0->2, 12.49, car
2022-10-12 07:34:35.01, 26, 0->2, 10.22, car
2022-10-12 07:34:35.94, 26, 2->0, 6.06, car
2022-10-12 07:34:36.61, 26, 2->0, 6.68, car
2022-10-12 07:34:37.14, 26, 0->2, 9.25, car
2022-10-12 07:34:38.54, 26, 0->2, 13.22, car
2022-10-12 07:34:38.67, 26, 0->2, 9.84, car
2022-10-12 07:34:38.74, 26, 2->0, 4.98, truck_s
2022-10-12 07:34:39.14, 26, 2->0, 6.57, car
2022-10-12 07:34:39.74, 26, 0->2, 10.9, car
2022-10-12 07:34:41.01, 26, 2->0, 6.46, car
2022-10-12 07:34:41.74, 26, 0->2, 14.31, car
2022-10-12 07:34:42.47, 26, 2->0, 5.71, car
2022-10-12 07:34:42.61, 26, 0->2, 13.21, car
2022-10-12 07:34:44.27, 26, 0->2, 12.99, car
2022-10-12 07:34:44.34, 26, 2->0, 6.24, car
2022-10-12 07:34:45.54, 26, 0->2, 12.82, car
2022-10-12 07:34:46.21, 26, 2->0, 6.25, car
2022-10-12 07:34:46.41, 26, 0->2, 12.5, car
2022-10-12 07:34:48.14, 26, 2->0, 6.42, car
2022-10-12 07:34:50.57, 26, 0->2, 13.69, car
2022-10-12 07:34:50.83, 26, 2->0, 5.82, truck_s
2022-10-12 07:34:52.77, 26, 2->0, 6.06, truck_s
2022-10-12 07:34:58.17, 26, 2->1, 6.72, car
2022-10-12 07:34:58.90, 26, 0->3, 6.39, truck_s
2022-10-12 07:35:00.37, 26, 0->3, 5.47, car
2022-10-12 07:35:00.57, 26, 2->1, 11.68, car
2022-10-12 07:35:01.83, 26, 2->1, 5.94, car
2022-10-12 07:35:02.77, 26, 0->3, 6.19, car
2022-10-12 07:35:04.10, 26, 2->1, 8.45, car
2022-10-12 07:35:04.17, 26, 0->3, 7.48, truck_s
2022-10-12 07:35:04.50, 26, 0->3, 5.45, car
2022-10-12 07:35:05.83, 26, 0->3, 5.63, car
2022-10-12 07:35:06.37, 26, 2->1, 7.9, car
2022-10-12 07:35:07.03, 26, 0->3, 5.59, car
2022-10-12 07:35:08.10, 26, 2->1, 5.7, car
2022-10-12 07:35:09.70, 26, 0->3, 5.22, car
2022-10-12 07:35:11.50, 26, 2->1, 6.69, truck_s
2022-10-12 07:35:13.43, 26, 2->1, 6.71, car
2022-10-12 07:35:14.30, 26, 2->1, 5.95, bus_m
2022-10-12 07:35:17.77, 26, 0->3, 7.84, truck_m
2022-10-12 07:35:18.50, 26, 2->1, 7.55, car
2022-10-12 07:35:26.50, 26, 3->1, 5.56, car
2022-10-12 07:35:28.03, 26, 3->1, 6.8, car
2022-10-12 07:35:28.90, 26, 3->1, 6.25, truck_s
2022-10-12 07:35:30.57, 26, 3->1, 6.56, car
2022-10-12 07:35:31.70, 26, 3->1, 6.81, car
2022-10-12 07:35:32.17, 26, 3->2, 6.89, car
2022-10-12 07:35:32.97, 26, 3->1, 6.51, car
2022-10-12 07:35:33.77, 26, 3->1, 5.81, car
2022-10-12 07:35:35.37, 26, 3->1, 6.89, car
2022-10-12 07:35:35.77, 26, 3->1, 5.85, car
2022-10-12 07:35:35.90, 26, 3->2, 6.74, bus_m
2022-10-12 07:35:36.77, 26, 3->1, 6.7, car
2022-10-12 07:35:37.43, 26, 3->2, 8.41, car
2022-10-12 07:35:39.23, 26, 3->2, 7.48, car
2022-10-12 07:35:40.10, 26, 3->1, 5.24, car
2022-10-12 07:35:40.50, 26, 3->1, 6.05, car
2022-10-12 07:35:41.03, 26, 3->2, 9.41, car
2022-10-12 07:35:42.03, 26, 3->1, 4.97, car
2022-10-12 07:35:42.77, 26, 3->2, 11.5, truck_s
2022-10-12 07:35:42.83, 26, 3->1, 5.94, car
2022-10-12 07:35:50.03, 26, 3->1, 5.5, car
2022-10-12 07:35:51.83, 26, 3->1, 4.69, car
2022-10-12 07:35:57.03, 26, 3->1, 3.91, car
2022-10-12 07:36:00.09, 26, 3->1, 7.22, car
2022-10-12 07:36:00.56, 26, 3->1, 3.86, car
2022-10-12 07:36:03.09, 26, 3->1, 3.6, car
2022-10-12 07:36:04.63, 26, 3->1, 3.79, car
2022-10-12 07:36:05.49, 26, 3->1, 9.65, car
2022-10-12 07:36:06.29, 26, 3->1, 4.01, truck_s
2022-10-12 07:36:06.43, 26, 1->3, 7.48, car
2022-10-12 07:36:06.69, 26, 7->6, 29.68, bus_m
2022-10-12 07:36:08.16, 26, 3->1, 3.93, car
2022-10-12 07:36:08.36, 26, 3->1, 10.89, car
2022-10-12 07:36:08.63, 26, 1->3, 5.15, bus_m
2022-10-12 07:36:09.23, 26, 7->6, 40.25, car
2022-10-12 07:36:10.09, 26, 1->3, 8.28, car
2022-10-12 07:36:10.29, 26, 3->1, 4.01, truck_s
2022-10-12 07:36:10.96, 26, 3->1, 9.76, car
2022-10-12 07:36:11.29, 26, 7->6, 48.43, truck_s
2022-10-12 07:36:12.29, 26, 3->1, 4.86, car
2022-10-12 07:36:13.29, 26, 3->1, 6.78, car
2022-10-12 07:36:14.09, 26, 7->6, 48.38, car
2022-10-12 07:36:15.36, 26, 1->3, 9.31, car
2022-10-12 07:36:16.36, 26, 7->6, 39.36, car
2022-10-12 07:36:17.29, 26, 1->0, 4.26, car
2022-10-12 07:36:18.09, 26, 1->3, 8.6, car
2022-10-12 07:36:19.23, 26, 7->6, 37.41, car
2022-10-12 07:36:20.23, 26, 1->3, 8.82, car
2022-10-12 07:36:22.83, 26, 1->0, 4.8, truck_m
2022-10-12 07:36:24.96, 26, 1->0, 7.58, car
2022-10-12 07:36:25.76, 26, 1->3, 8.49, car
2022-10-12 07:36:26.49, 26, 1->0, 7.84, car
2022-10-12 07:36:27.96, 26, 1->0, 7.17, car
2022-10-12 07:36:28.89, 26, 1->3, 13.26, truck_s
2022-10-12 07:36:30.49, 26, 1->0, 9.98, car
2022-10-12 07:36:30.83, 26, 9->8, 42.14, car
2022-10-12 07:36:34.03, 26, 1->0, 10.59, car
2022-10-12 07:36:34.09, 26, 7->6, 39.35, car
2022-10-12 07:36:34.76, 26, 1->3, 12.04, car
2022-10-12 07:36:48.83, 26, 2->0, 6.84, car
2022-10-12 07:36:49.03, 26, 0->2, 7.17, car
2022-10-12 07:36:51.09, 26, 2->0, 7.94, car
2022-10-12 07:36:51.89, 26, 0->2, 5.35, bus_s
2022-10-12 07:36:52.23, 26, 2->0, 8.32, car
2022-10-12 07:36:52.49, 26, 0->2, 8.03, car
2022-10-12 07:36:54.49, 26, 0->2, 6.69, car
2022-10-12 07:36:56.03, 26, 0->2, 7.57, car
2022-10-12 07:36:56.03, 26, 0->2, 6.56, truck_s
2022-10-12 07:36:57.96, 26, 0->2, 7.27, car
2022-10-12 07:36:59.76, 26, 2->0, 2.59, truck_x
2022-10-12 07:37:01.09, 26, 0->2, 8.65, car
2022-10-12 07:37:01.49, 26, 0->2, 8.07, car
2022-10-12 07:37:02.69, 26, 0->2, 8.43, car
2022-10-12 07:37:04.56, 26, 0->2, 7.66, car
2022-10-12 07:37:04.63, 26, 2->0, 5.27, car
2022-10-12 07:37:05.69, 26, 0->2, 9.07, car
2022-10-12 07:37:06.43, 26, 0->2, 7.49, car
2022-10-12 07:37:07.89, 26, 0->2, 8.02, car
2022-10-12 07:37:08.23, 26, 2->0, 6.05, car
2022-10-12 07:37:08.29, 26, 0->2, 8.72, car
2022-10-12 07:37:09.36, 26, 0->2, 12.86, car
2022-10-12 07:37:09.63, 26, 0->2, 8.26, car
2022-10-12 07:37:10.23, 26, 2->0, 6.37, car
2022-10-12 07:37:10.43, 26, 0->2, 8.62, car
2022-10-12 07:37:11.56, 26, 0->2, 10.45, car
2022-10-12 07:37:11.89, 26, 2->0, 6.47, car
2022-10-12 07:37:13.49, 26, 0->2, 8.23, car
2022-10-12 07:37:13.76, 26, 0->2, 9.51, car
2022-10-12 07:37:15.49, 26, 0->2, 8.57, bus_s
2022-10-12 07:37:15.83, 26, 7->6, 40.93, car
2022-10-12 07:37:17.36, 26, 0->2, 9.33, car
2022-10-12 07:37:17.56, 26, 2->0, 3.01, bus_m
2022-10-12 07:37:19.43, 26, 0->2, 11.05, car
2022-10-12 07:37:19.63, 26, 0->2, 9.07, car
2022-10-12 07:37:20.69, 26, 2->0, 6.75, car
2022-10-12 07:37:21.03, 26, 0->2, 12.16, car
2022-10-12 07:37:21.63, 26, 0->2, 9.39, car
2022-10-12 07:37:22.23, 26, 2->0, 6.5, car
2022-10-12 07:37:22.89, 26, 0->2, 10.26, car
2022-10-12 07:37:24.03, 26, 0->2, 10.29, car
2022-10-12 07:37:24.56, 26, 2->0, 6.37, car
2022-10-12 07:37:25.49, 26, 0->2, 17.09, car
2022-10-12 07:37:26.36, 26, 2->0, 6.08, car
2022-10-12 07:37:26.63, 26, 7->6, 39.27, car
2022-10-12 07:37:28.23, 26, 2->0, 4.94, bus_m
2022-10-12 07:37:29.36, 26, 0->2, 11.94, truck_s
2022-10-12 07:37:29.49, 26, 2->0, 5.9, car
2022-10-12 07:37:31.03, 26, 0->2, 11.38, car
2022-10-12 07:37:31.03, 26, 2->0, 5.83, car
2022-10-12 07:37:31.69, 26, 2->0, 6.54, car
2022-10-12 07:37:31.83, 26, 9->8, 64.11, bus_m
2022-10-12 07:37:32.89, 26, 2->0, 5.92, car
2022-10-12 07:37:34.43, 26, 2->0, 5.78, car
2022-10-12 07:37:35.16, 26, 2->0, 9.85, car
2022-10-12 07:37:36.69, 26, 2->0, 7.06, car
2022-10-12 07:37:37.09, 26, 2->0, 10.0, truck_s
2022-10-12 07:37:37.69, 26, 0->2, 11.4, car
2022-10-12 07:37:38.36, 26, 2->0, 8.59, car
2022-10-12 07:37:38.76, 26, 0->2, 13.17, car
2022-10-12 07:37:40.63, 26, 0->2, 14.29, car
2022-10-12 07:37:40.69, 26, 0->2, 10.1, car
2022-10-12 07:37:40.83, 26, 2->0, 7.71, bus_m
2022-10-12 07:37:41.76, 26, 2->0, 8.59, car
2022-10-12 07:37:42.56, 26, 0->2, 12.12, truck_s
2022-10-12 07:37:42.83, 26, 0->2, 16.16, car
2022-10-12 07:37:43.03, 26, 2->0, 7.52, car
2022-10-12 07:37:44.43, 26, 2->0, 9.18, car
2022-10-12 07:37:45.03, 26, 0->2, 10.5, car
2022-10-12 07:37:45.56, 26, 2->0, 7.62, car
2022-10-12 07:37:46.69, 26, 2->0, 9.1, car
2022-10-12 07:37:46.76, 26, 0->2, 9.31, car
2022-10-12 07:37:47.43, 26, 0->2, 12.85, car
2022-10-12 07:37:48.56, 26, 0->2, 12.07, car
2022-10-12 07:37:49.76, 26, 2->0, 7.5, car
2022-10-12 07:37:50.96, 26, 0->2, 17.74, car
2022-10-12 07:37:51.63, 26, 2->0, 7.42, car
2022-10-12 07:37:51.83, 26, 0->2, 13.29, car
2022-10-12 07:37:52.76, 26, 2->0, 7.23, car
2022-10-12 07:37:53.03, 26, 0->2, 17.99, car
2022-10-12 07:37:59.15, 26, 2->1, 8.43, car
2022-10-12 07:38:00.29, 26, 2->1, 6.05, car
2022-10-12 07:38:01.35, 26, 0->3, 5.92, car
2022-10-12 07:38:01.89, 26, 2->1, 6.53, car
2022-10-12 07:38:02.89, 26, 0->3, 4.91, car
2022-10-12 07:38:03.02, 26, 2->1, 6.21, car
2022-10-12 07:38:04.89, 26, 0->3, 4.88, car
2022-10-12 07:38:05.89, 26, 2->1, 6.7, car
2022-10-12 07:38:07.49, 26, 2->1, 6.33, car
2022-10-12 07:38:08.35, 26, 0->3, 4.51, car
