2022-10-06 07:29:14.86, 27, 1->0, 39.97, car
2022-10-06 08:39:05.47, 27, 1->0, 35.58, car
2022-10-06 08:40:44.62, 27, 1->0, 19.26, car
2022-10-06 08:41:07.96, 27, 1->0, 21.2, car
2022-10-06 08:41:28.89, 27, 1->0, 27.93, car
2022-10-06 08:41:33.22, 27, 1->0, 27.36, car
2022-10-06 08:41:36.09, 27, 1->0, 28.06, car
2022-10-06 08:41:37.96, 27, 1->0, 32.17, car
2022-10-06 08:41:54.22, 27, 1->0, 18.58, car
2022-10-06 08:42:21.36, 27, 1->0, 32.35, car
2022-10-06 08:42:32.68, 27, 1->0, 23.25, car
2022-10-06 08:42:55.35, 27, 1->0, 34.37, car
2022-10-06 08:43:26.62, 27, 1->0, 18.28, car
2022-10-06 08:43:42.55, 27, 1->0, 33.56, car
2022-10-06 08:43:48.88, 27, 1->0, 22.62, car
2022-10-06 08:44:24.02, 27, 1->0, 40.66, car
2022-10-06 08:45:24.94, 27, 1->0, 40.21, car
2022-10-06 08:45:34.34, 27, 1->0, 19.66, car
2022-10-06 08:45:55.28, 27, 1->0, 21.4, car
2022-10-06 08:46:03.34, 27, 1->0, 32.16, car
2022-10-06 08:46:23.21, 27, 1->0, 20.05, car
2022-10-06 08:47:06.64, 27, 1->0, 30.59, car
2022-10-06 08:47:13.84, 27, 1->0, 21.72, car
2022-10-06 08:47:33.77, 27, 1->0, 22.51, car
2022-10-06 08:48:16.90, 27, 1->0, 25.48, truck_s
2022-10-06 08:48:40.63, 27, 1->0, 33.12, car
2022-10-06 08:49:03.23, 27, 1->0, 33.29, car
2022-10-06 08:49:33.83, 27, 1->0, 26.08, car
2022-10-06 08:49:36.03, 27, 1->0, 31.23, car
2022-10-06 08:49:40.96, 27, 1->0, 25.51, car
2022-10-06 08:50:03.76, 27, 1->0, 40.08, car
2022-10-06 08:50:38.82, 27, 1->0, 23.24, car
2022-10-06 08:50:55.69, 27, 1->0, 28.59, car
2022-10-06 08:51:01.62, 27, 1->0, 32.8, car
2022-10-06 08:51:04.62, 27, 1->0, 33.08, car
2022-10-06 08:51:07.22, 27, 1->0, 31.79, car
2022-10-06 08:51:10.56, 27, 1->0, 28.97, car
2022-10-06 08:51:19.62, 27, 1->0, 39.88, car
2022-10-06 08:52:12.11, 27, 1->0, 22.69, car
2022-10-06 08:52:14.98, 27, 1->0, 35.68, car
2022-10-06 08:52:18.65, 27, 1->0, 45.46, car
2022-10-06 08:52:26.25, 27, 1->0, 24.74, car
2022-10-06 08:52:29.98, 27, 1->0, 30.42, car
2022-10-06 08:52:32.51, 27, 1->0, 22.31, car
2022-10-06 08:52:53.78, 27, 1->0, 29.55, car
2022-10-06 08:53:12.91, 27, 1->0, 20.9, car
2022-10-06 08:53:17.38, 27, 1->0, 25.01, car
2022-10-06 08:53:42.91, 27, 1->0, 41.12, car
2022-10-06 08:54:18.91, 27, 1->0, 29.0, car
2022-10-06 08:55:10.77, 27, 1->0, 23.17, car
2022-10-06 08:57:47.19, 27, 1->0, 33.79, car
2022-10-06 08:58:16.06, 27, 1->0, 32.87, car
2022-10-06 08:58:22.13, 27, 1->0, 30.33, car
2022-10-06 08:58:47.46, 27, 1->0, 21.93, car
2022-10-06 08:59:00.79, 27, 1->0, 41.34, car
2022-10-06 08:59:06.33, 27, 1->0, 26.84, truck_s
2022-10-06 08:59:07.66, 27, 1->0, 27.26, car
2022-10-06 08:59:44.52, 27, 1->0, 37.78, car
2022-10-06 09:00:00.45, 27, 1->0, 32.65, car
2022-10-06 09:00:03.45, 27, 1->0, 30.63, car
2022-10-06 09:00:16.12, 27, 1->0, 22.57, car
2022-10-06 09:00:18.12, 27, 1->0, 29.64, car
2022-10-06 09:00:21.52, 27, 1->0, 44.29, car
2022-10-06 09:00:30.65, 27, 1->0, 24.0, car
2022-10-06 09:00:49.72, 27, 1->0, 31.58, car
2022-10-06 09:01:11.45, 27, 1->0, 39.49, car
2022-10-06 09:01:48.45, 27, 1->0, 48.58, car
2022-10-06 09:01:59.25, 27, 1->0, 22.19, car
2022-10-06 09:02:17.71, 27, 1->0, 30.66, car
2022-10-06 09:02:28.98, 27, 1->0, 47.68, car
2022-10-06 09:02:34.58, 27, 1->0, 36.81, car
2022-10-06 09:02:53.78, 27, 1->0, 22.58, bus_s
2022-10-06 09:04:10.47, 27, 1->0, 40.32, car
2022-10-06 09:04:16.07, 27, 1->0, 29.19, car
2022-10-06 09:05:09.27, 27, 1->0, 20.41, car
2022-10-06 09:05:12.47, 27, 1->0, 37.11, car
2022-10-06 09:05:27.47, 27, 1->0, 22.65, car
2022-10-06 09:05:33.20, 27, 1->0, 33.48, car
2022-10-06 09:05:35.93, 27, 1->0, 31.45, car
2022-10-06 09:06:41.80, 27, 1->0, 29.67, car
2022-10-06 09:07:12.46, 27, 1->0, 26.15, truck_s
2022-10-06 09:07:29.32, 27, 1->0, 42.19, car
2022-10-06 09:07:43.99, 27, 1->0, 34.23, car
2022-10-06 09:08:27.72, 27, 1->0, 39.96, car
2022-10-06 09:09:15.35, 27, 1->0, 27.85, car
2022-10-06 09:09:43.22, 27, 1->0, 26.37, car
2022-10-06 09:10:34.28, 27, 1->0, 33.47, car
2022-10-06 09:10:51.94, 27, 1->0, 29.27, car
2022-10-06 09:10:54.08, 27, 1->0, 34.93, car
2022-10-06 09:11:10.41, 27, 1->0, 17.33, car
2022-10-06 09:12:58.87, 27, 1->0, 46.94, car
2022-10-06 09:13:42.94, 27, 1->0, 31.1, car
2022-10-06 09:14:45.56, 27, 1->0, 26.58, car
2022-10-06 09:14:48.96, 27, 1->0, 30.63, car
2022-10-06 09:14:52.83, 27, 1->0, 26.79, car
2022-10-06 09:16:18.09, 27, 1->0, 29.29, truck_s
2022-10-06 09:16:31.89, 27, 1->0, 43.98, car
2022-10-06 09:16:35.42, 27, 1->0, 32.03, car
2022-10-06 09:16:50.42, 27, 1->0, 26.01, car
2022-10-06 09:17:31.56, 27, 1->0, 42.36, car
2022-10-06 09:17:34.49, 27, 1->0, 36.02, car
2022-10-06 09:18:30.15, 27, 1->0, 36.93, car
2022-10-06 09:20:20.35, 27, 1->0, 32.83, car
2022-10-06 09:20:37.64, 27, 1->0, 26.81, car
2022-10-06 09:21:44.17, 27, 1->0, 29.0, car
2022-10-06 09:21:47.11, 27, 1->0, 25.98, car
2022-10-06 09:22:03.23, 27, 1->0, 33.01, truck_s
2022-10-06 09:23:38.43, 27, 1->0, 32.72, truck_s
2022-10-06 09:23:44.57, 27, 1->0, 33.03, car
2022-10-06 09:24:42.16, 27, 1->0, 29.83, car
2022-10-06 09:26:48.65, 27, 1->0, 20.14, car
2022-10-06 09:26:51.19, 27, 1->0, 30.92, car
2022-10-06 09:26:54.12, 27, 1->0, 31.4, car
2022-10-06 09:27:01.45, 27, 1->0, 31.6, car
2022-10-06 09:27:41.31, 27, 1->0, 14.88, car
2022-10-06 09:29:34.31, 27, 1->0, 15.55, car
2022-10-06 09:29:41.17, 27, 1->0, 36.97, truck_s
2022-10-06 09:29:45.37, 27, 1->0, 40.21, car
2022-10-06 09:30:39.31, 27, 1->0, 22.9, car
2022-10-06 09:31:18.57, 27, 1->0, 19.99, bus_s
2022-10-06 09:31:21.97, 27, 1->0, 14.73, car
2022-10-06 09:31:29.04, 27, 1->0, 16.98, car
2022-10-06 09:31:33.24, 27, 1->0, 21.71, car
2022-10-06 14:00:11.59, 27, 1->0, 16.68, car
2022-10-06 14:00:16.05, 27, 1->0, 36.14, car
2022-10-06 14:01:38.25, 27, 1->0, 32.13, car
2022-10-06 14:02:14.85, 27, 1->0, 28.1, car
2022-10-06 14:02:27.38, 27, 1->0, 29.52, car
2022-10-06 14:02:49.18, 27, 1->0, 29.86, car
2022-10-06 14:03:00.98, 27, 1->0, 22.81, car
2022-10-06 14:03:38.71, 27, 1->0, 33.93, car
2022-10-06 14:04:35.24, 27, 1->0, 34.89, car
2022-10-06 14:04:50.24, 27, 1->0, 40.37, car
2022-10-06 14:05:58.86, 27, 1->0, 30.52, car
2022-10-06 14:06:03.93, 27, 1->0, 30.81, car
2022-10-06 14:06:06.60, 27, 1->0, 31.38, car
2022-10-06 14:06:57.93, 27, 1->0, 54.75, car
2022-10-06 14:07:18.12, 27, 1->0, 32.9, car
2022-10-06 14:07:39.26, 27, 1->0, 29.05, car
2022-10-06 14:07:43.06, 27, 1->0, 32.41, car
2022-10-06 14:07:57.12, 27, 1->0, 22.16, car
2022-10-06 14:08:26.32, 27, 1->0, 31.73, car
2022-10-06 14:08:35.52, 27, 1->0, 24.36, car
2022-10-06 14:08:40.26, 27, 1->0, 26.87, car
2022-10-06 14:09:27.58, 27, 1->0, 26.2, car
2022-10-06 14:09:32.25, 27, 1->0, 45.46, car
2022-10-06 14:10:26.78, 27, 1->0, 36.94, car
2022-10-06 14:10:58.58, 27, 1->0, 33.1, truck_s
2022-10-06 14:11:09.45, 27, 1->0, 28.25, car
2022-10-06 14:11:30.81, 27, 1->0, 33.74, car
2022-10-06 14:11:41.81, 27, 1->0, 46.12, car
2022-10-06 14:11:44.74, 27, 1->0, 30.83, car
2022-10-06 14:12:10.88, 27, 1->0, 19.75, car
2022-10-06 14:12:14.41, 27, 1->0, 21.76, car
2022-10-06 14:13:09.44, 27, 1->0, 40.87, car
2022-10-06 14:13:20.50, 27, 1->0, 16.43, car
2022-10-06 14:13:27.17, 27, 1->0, 41.49, truck_s
2022-10-06 14:13:39.44, 27, 1->0, 22.64, car
2022-10-06 14:13:46.84, 27, 1->0, 38.99, car
2022-10-06 14:13:57.44, 27, 1->0, 41.18, car
2022-10-06 14:15:01.03, 27, 1->0, 27.08, car
2022-10-06 14:16:01.23, 27, 1->0, 35.73, car
2022-10-06 14:16:51.43, 27, 1->0, 35.52, car
2022-10-06 14:16:55.06, 27, 1->0, 35.44, car
2022-10-06 14:17:17.66, 27, 1->0, 17.15, car
2022-10-06 14:17:28.32, 27, 1->0, 29.43, car
2022-10-06 14:20:55.51, 27, 1->0, 36.16, car
2022-10-06 14:21:08.77, 27, 1->0, 16.31, truck_m
2022-10-06 14:21:12.84, 27, 1->0, 17.8, car
2022-10-06 14:22:19.04, 27, 1->0, 24.25, car
2022-10-06 14:24:05.80, 27, 1->0, 40.72, car
2022-10-06 14:24:14.73, 27, 1->0, 30.56, car
2022-10-06 14:25:04.39, 27, 1->0, 25.73, car
2022-10-06 14:25:54.86, 27, 1->0, 36.59, car
2022-10-06 14:25:58.53, 27, 1->0, 28.55, bus_s
2022-10-06 14:26:06.39, 27, 1->0, 24.82, truck_s
2022-10-06 14:26:12.85, 27, 1->0, 29.68, car
2022-10-06 14:27:15.39, 27, 1->0, 18.43, bus_s
2022-10-06 14:27:18.45, 27, 1->0, 27.67, car
2022-10-06 14:27:40.25, 27, 1->0, 30.84, car
2022-10-06 14:27:46.19, 27, 1->0, 23.9, car
2022-10-06 14:29:29.15, 27, 1->0, 22.01, car
2022-10-06 14:31:18.67, 27, 1->0, 23.68, car
2022-10-06 14:31:56.46, 27, 1->0, 25.09, car
2022-10-06 14:33:04.46, 27, 1->0, 10.6, car
2022-10-06 14:33:24.00, 27, 1->0, 35.92, car
2022-10-06 14:33:26.13, 27, 1->0, 29.48, car
2022-10-06 14:34:57.36, 27, 1->0, 36.9, truck_s
2022-10-06 14:35:51.29, 27, 1->0, 15.71, car
2022-10-06 14:36:48.42, 27, 1->0, 32.41, car
2022-10-06 14:38:55.08, 27, 1->0, 15.53, truck_s
2022-10-06 14:39:46.24, 27, 1->0, 12.12, car
2022-10-06 14:39:53.37, 27, 1->0, 23.01, car
2022-10-06 14:40:56.30, 27, 1->0, 20.53, car
2022-10-06 14:42:23.70, 27, 1->0, 41.67, truck_s
2022-10-06 14:43:46.09, 27, 1->0, 19.46, car
2022-10-06 14:44:20.09, 27, 1->0, 53.23, car
2022-10-06 14:44:35.62, 27, 1->0, 18.75, car
2022-10-06 14:44:38.76, 27, 1->0, 23.5, car
2022-10-06 14:44:42.82, 27, 1->0, 22.57, car
2022-10-06 14:47:33.04, 27, 1->0, 28.8, car
2022-10-06 14:48:16.31, 27, 1->0, 37.39, car
2022-10-06 14:48:37.31, 27, 1->0, 24.79, car
2022-10-06 14:49:33.97, 27, 1->0, 29.6, car
2022-10-06 14:49:56.57, 27, 1->0, 33.94, car
2022-10-06 14:49:58.97, 27, 1->0, 42.21, car
2022-10-06 14:50:10.97, 27, 1->0, 34.0, truck_s
2022-10-06 14:50:13.64, 27, 1->0, 30.94, car
2022-10-06 14:50:16.44, 27, 1->0, 33.9, car
2022-10-06 14:50:28.84, 27, 1->0, 21.24, car
2022-10-06 14:50:53.59, 27, 1->0, 28.94, car
2022-10-06 14:51:09.06, 27, 1->0, 34.67, car
2022-10-06 14:51:48.59, 27, 1->0, 37.0, car
2022-10-06 14:54:41.98, 27, 1->0, 26.22, car
2022-10-06 14:55:03.71, 27, 1->0, 24.6, car
2022-10-06 14:55:12.91, 27, 1->0, 47.11, car
2022-10-06 14:55:48.58, 27, 1->0, 12.09, car
2022-10-06 14:57:00.07, 27, 1->0, 41.21, truck_s
2022-10-06 14:58:30.20, 27, 1->0, 23.91, car
2022-10-06 14:59:10.80, 27, 1->0, 28.35, truck_s
2022-10-06 15:01:13.19, 27, 1->0, 33.03, car
2022-10-06 15:01:20.53, 27, 1->0, 41.08, car
2022-10-06 15:01:52.46, 27, 1->0, 38.7, car
2022-10-06 15:02:53.55, 27, 1->0, 19.04, car
2022-10-06 15:03:37.55, 27, 1->0, 26.27, car
2022-10-06 15:05:03.75, 27, 1->0, 33.09, car
2022-10-06 15:05:08.01, 27, 1->0, 26.3, car
2022-10-06 15:05:12.88, 27, 1->0, 30.8, car
2022-10-06 15:06:32.67, 27, 1->0, 41.17, car
2022-10-06 15:06:56.00, 27, 1->0, 22.82, car
2022-10-06 15:07:00.60, 27, 1->0, 51.35, car
2022-10-06 15:07:31.20, 27, 1->0, 23.94, car
2022-10-06 15:08:25.90, 27, 1->0, 29.16, car
2022-10-06 15:08:30.30, 27, 1->0, 22.64, car
2022-10-06 15:08:33.63, 27, 1->0, 28.28, car
2022-10-06 15:08:43.16, 27, 1->0, 18.76, car
2022-10-06 15:08:45.70, 27, 1->0, 23.01, car
2022-10-06 15:09:33.62, 27, 1->0, 34.78, bus_s
2022-10-06 15:09:48.16, 27, 1->0, 23.23, truck_s
2022-10-06 15:09:56.76, 27, 1->0, 23.93, car
2022-10-06 15:10:01.16, 27, 1->0, 36.85, bus_s
2022-10-06 15:10:04.29, 27, 1->0, 27.8, car
2022-10-06 15:10:23.42, 27, 1->0, 30.45, car
2022-10-06 15:10:40.62, 27, 1->0, 14.69, car
2022-10-06 15:10:51.16, 27, 1->0, 46.81, car
2022-10-06 15:11:03.22, 27, 1->0, 36.87, car
2022-10-06 15:12:13.22, 27, 1->0, 32.06, car
2022-10-06 15:14:14.31, 27, 1->0, 38.61, car
2022-10-06 15:14:17.71, 27, 1->0, 39.75, car
2022-10-06 15:14:50.90, 27, 1->0, 35.59, car
2022-10-06 15:14:55.37, 27, 1->0, 35.38, car
2022-10-06 15:15:58.50, 27, 1->0, 20.07, car
2022-10-06 15:16:10.64, 27, 1->0, 30.08, car
2022-10-06 15:16:39.77, 27, 1->0, 24.89, car
2022-10-06 15:17:23.16, 27, 1->0, 32.64, bus_s
2022-10-06 15:17:47.16, 27, 1->0, 35.3, truck_s
2022-10-06 15:18:25.09, 27, 1->0, 30.01, car
2022-10-06 15:20:57.65, 27, 1->0, 23.62, car
2022-10-06 15:21:18.25, 27, 1->0, 22.52, car
2022-10-06 15:21:59.58, 27, 1->0, 34.62, truck_s
2022-10-06 15:22:00.31, 27, 1->0, 38.72, car
2022-10-06 15:22:15.78, 27, 1->0, 22.01, car
2022-10-06 15:22:33.31, 27, 1->0, 40.77, car
2022-10-06 15:22:47.97, 27, 1->0, 27.41, car
2022-10-06 15:23:28.91, 27, 1->0, 26.35, car
2022-10-06 15:24:39.80, 27, 1->0, 33.03, car
2022-10-06 15:24:58.73, 27, 1->0, 31.73, car
2022-10-06 15:25:09.07, 27, 1->0, 32.54, car
2022-10-06 15:26:35.66, 27, 1->0, 38.77, car
2022-10-06 15:27:18.79, 27, 1->0, 12.41, car
2022-10-06 15:28:25.05, 27, 1->0, 27.6, truck_s
2022-10-06 15:28:36.65, 27, 1->0, 33.87, car
2022-10-06 15:28:40.19, 27, 1->0, 27.85, car
2022-10-06 15:30:55.81, 27, 1->0, 31.97, car
2022-10-06 15:32:28.01, 27, 1->0, 28.29, car
2022-10-06 15:33:16.21, 27, 1->0, 20.14, car
2022-10-06 15:33:33.07, 27, 1->0, 29.82, car
2022-10-06 15:34:00.27, 27, 1->0, 46.37, car
2022-10-06 15:35:51.36, 27, 1->0, 41.21, car
2022-10-06 15:35:55.56, 27, 1->0, 32.28, car
2022-10-06 15:38:22.35, 27, 1->0, 25.5, car
2022-10-06 15:39:43.15, 27, 1->0, 26.96, car
2022-10-06 15:39:59.68, 27, 1->0, 35.71, car
2022-10-06 15:40:06.01, 27, 1->0, 26.43, car
2022-10-06 15:40:31.61, 27, 1->0, 34.53, car
2022-10-06 15:40:39.04, 27, 1->0, 25.52, car
2022-10-06 15:42:22.83, 27, 1->0, 31.58, car
2022-10-06 15:43:28.17, 27, 1->0, 26.11, car
